"fips","variable","value"
"1125","2008",52
"1125","2009",14
"1125","2010",28
"1125","2011",24
"1125","2012",38
"1125","2013",28
"1125","2014",48
"1125","2015",46
"1127","1992",0
"1127","1993",0
"1127","1994",95
"1127","1995",205
"1127","1996",137
"1127","1997",0
"1127","1998",0
"1127","1999",0
"1127","2000",0
"1127","2001",0
"1127","2002",0
"1127","2003",42
"1127","2004",40
"1127","2005",56
"1127","2006",123
"1127","2007",143
"1127","2008",69
"1127","2009",37
"1127","2010",111
"1127","2011",45
"1127","2012",37
"1127","2013",90
"1127","2014",110
"1127","2015",67
"1129","1992",0
"1129","1993",0
"1129","1994",101
"1129","1995",108
"1129","1996",119
"1129","1997",0
"1129","1998",0
"1129","1999",0
"1129","2000",0
"1129","2001",0
"1129","2002",0
"1129","2003",70
"1129","2004",89
"1129","2005",90
"1129","2006",151
"1129","2007",82
"1129","2008",55
"1129","2009",49
"1129","2010",71
"1129","2011",52
"1129","2012",35
"1129","2013",51
"1129","2014",108
"1129","2015",83
"1131","1992",0
"1131","1993",0
"1131","1994",31
"1131","1995",29
"1131","1996",32
"1131","1997",0
"1131","1998",0
"1131","1999",0
"1131","2000",0
"1131","2001",0
"1131","2002",0
"1131","2003",20
"1131","2004",42
"1131","2005",21
"1131","2006",45
"1131","2007",52
"1131","2008",26
"1131","2009",16
"1131","2010",47
"1131","2011",29
"1131","2012",17
"1131","2013",28
"1131","2014",29
"1131","2015",29
"1133","1992",0
"1133","1993",0
"1133","1994",13
"1133","1995",25
"1133","1996",29
"1133","1997",0
"1133","1998",0
"1133","1999",0
"1133","2000",0
"1133","2001",0
"1133","2002",0
"1133","2003",20
"1133","2004",22
"1133","2005",21
"1133","2006",59
"1133","2007",83
"1133","2008",33
"1133","2009",19
"1133","2010",26
"1133","2011",17
"1133","2012",39
"1133","2013",24
"1133","2014",25
"1133","2015",16
"11NA","1992",0
"11NA","1993",0
"11NA","1994",0
"11NA","1995",0
"11NA","1996",0
"11NA","1997",0
"11NA","1998",0
"11NA","1999",0
"11NA","2000",0
"11NA","2001",0
"11NA","2002",0
"11NA","2003",0
"11NA","2004",0
"11NA","2005",0
"11NA","2006",0
"11NA","2007",0
"11NA","2008",0
"11NA","2009",0
"11NA","2010",0
"11NA","2011",0
"11NA","2012",0
"11NA","2013",0
"11NA","2014",0
"11NA","2015",0
"12001","1992",90
"12001","1993",106
"12001","1994",69
"12001","1995",61
"12001","1996",127
"12001","1997",55
"12001","1998",80
"12001","1999",85
"12001","2000",127
"12001","2001",71
"12001","2002",69
"12001","2003",41
"12001","2004",61
"12001","2005",51
"12001","2006",113
"12001","2007",98
"12001","2008",49
"12001","2009",37
"12001","2010",52
"12001","2011",133
"12001","2012",64
"12001","2013",24
"12001","2014",16
"12001","2015",29
"12003","1992",64
"12003","1993",34
"12003","1994",27
"12003","1995",32
"12003","1996",44
"12003","1997",32
"12003","1998",41
"12003","1999",71
"12003","2000",116
"12003","2001",89
"12003","2002",33
"12003","2003",14
"12003","2004",25
"12003","2005",11
"12003","2006",59
"12003","2007",41
"12003","2008",25
"12003","2009",29
"12003","2010",45
"12003","2011",78
"12003","2012",40
"12003","2013",36
"12003","2014",19
"12003","2015",26
"12005","1992",79
"12005","1993",56
"12005","1994",58
"12005","1995",59
"12005","1996",75
"12005","1997",95
"12005","1998",97
"12005","1999",89
"12005","2000",141
"12005","2001",79
"12005","2002",48
"12005","2003",29
"12005","2004",45
"12005","2005",28
"12005","2006",78
"12005","2007",84
"12005","2008",52
"12005","2009",52
"12005","2010",39
"12005","2011",101
"12005","2012",65
"12005","2013",32
"12005","2014",26
"12005","2015",35
"12007","1992",29
"12007","1993",37
"12007","1994",30
"12007","1995",26
"12007","1996",38
"12007","1997",26
"12007","1998",64
"12007","1999",63
"12007","2000",63
"12007","2001",50
"12007","2002",18
"12007","2003",6
"12007","2004",26
"12007","2005",7
"12007","2006",31
"12007","2007",48
"12007","2008",47
"12007","2009",22
"12007","2010",33
"12007","2011",86
"12007","2012",32
"12007","2013",13
"12007","2014",12
"12007","2015",18
"12009","1992",62
"12009","1993",106
"12009","1994",85
"12009","1995",51
"12009","1996",70
"12009","1997",70
"12009","1998",93
"12009","1999",74
"12009","2000",93
"12009","2001",89
"12009","2002",48
"12009","2003",34
"12009","2004",65
"12009","2005",44
"12009","2006",75
"12009","2007",53
"12009","2008",48
"12009","2009",70
"12009","2010",67
"12009","2011",57
"12009","2012",37
"12009","2013",68
"12009","2014",62
"12009","2015",65
"12011","1992",13
"12011","1993",10
"12011","1994",8
"12011","1995",6
"12011","1996",15
"12011","1997",16
"12011","1998",21
"12011","1999",7
"12011","2000",24
"12011","2001",28
"12011","2002",13
"12011","2003",15
"12011","2004",25
"12011","2005",5
"12011","2006",26
"12011","2007",37
"12011","2008",16
"12011","2009",8
"12011","2010",6
"12011","2011",17
"12011","2012",15
"12011","2013",5
"12011","2014",25
"12011","2015",27
"12013","1992",18
"12013","1993",36
"12013","1994",9
"12013","1995",17
"12013","1996",15
"12013","1997",16
"12013","1998",25
"12013","1999",27
"12013","2000",26
"12013","2001",12
"12013","2002",22
"12013","2003",14
"12013","2004",25
"12013","2005",13
"12013","2006",33
"12013","2007",32
"12013","2008",17
"12013","2009",18
"12013","2010",10
"12013","2011",40
"12013","2012",24
"12013","2013",14
"12013","2014",12
"12013","2015",7
"12015","1992",103
"12015","1993",98
"12015","1994",107
"12015","1995",81
"12015","1996",152
"12015","1997",193
"12015","1998",127
"12015","1999",178
"12015","2000",140
"12015","2001",191
"12015","2002",67
"12015","2003",41
"12015","2004",78
"12015","2005",56
"12015","2006",92
"12015","2007",95
"12015","2008",56
"12015","2009",68
"12015","2010",31
"12015","2011",86
"12015","2012",46
"12015","2013",44
"12015","2014",53
"12015","2015",45
"12017","1992",72
"12017","1993",81
"12017","1994",72
"12017","1995",60
"12017","1996",83
"12017","1997",61
"12017","1998",75
"12017","1999",87
"12017","2000",165
"12017","2001",119
"12017","2002",64
"12017","2003",52
"12017","2004",68
"12017","2005",49
"12017","2006",89
"12017","2007",84
"12017","2008",78
"12017","2009",55
"12017","2010",40
"12017","2011",54
"12017","2012",60
"12017","2013",38
"12017","2014",19
"12017","2015",30
"12019","1992",48
"12019","1993",80
"12019","1994",54
"12019","1995",58
"12019","1996",70
"12019","1997",50
"12019","1998",104
"12019","1999",90
"12019","2000",104
"12019","2001",81
"12019","2002",42
"12019","2003",35
"12019","2004",57
"12019","2005",26
"12019","2006",82
"12019","2007",64
"12019","2008",56
"12019","2009",35
"12019","2010",43
"12019","2011",88
"12019","2012",60
"12019","2013",34
"12019","2014",17
"12019","2015",42
"12021","1992",124
"12021","1993",161
"12021","1994",135
"12021","1995",95
"12021","1996",183
"12021","1997",114
"12021","1998",147
"12021","1999",136
"12021","2000",133
"12021","2001",104
"12021","2002",70
"12021","2003",49
"12021","2004",75
"12021","2005",54
"12021","2006",84
"12021","2007",94
"12021","2008",57
"12021","2009",73
"12021","2010",39
"12021","2011",98
"12021","2012",68
"12021","2013",47
"12021","2014",98
"12021","2015",52
"12023","1992",50
"12023","1993",44
"12023","1994",23
"12023","1995",24
"12023","1996",64
"12023","1997",47
"12023","1998",92
"12023","1999",147
"12023","2000",137
"12023","2001",97
"12023","2002",81
"12023","2003",49
"12023","2004",54
"12023","2005",49
"12023","2006",87
"12023","2007",63
"12023","2008",63
"12023","2009",44
"12023","2010",49
"12023","2011",86
"12023","2012",59
"12023","2013",46
"12023","2014",41
"12023","2015",39
"12025","1992",0
"12025","1993",0
"12025","1994",0
"12025","1995",0
"12025","1996",0
"12025","1997",0
"12025","1998",0
"12025","1999",0
"12025","2000",0
"12025","2001",0
"12025","2002",1
"12025","2003",86
"12025","2004",94
"12025","2005",59
"12025","2006",95
"12025","2007",56
"12025","2008",52
"12025","2009",59
"12025","2010",0
"12025","2011",0
"12025","2012",0
"12025","2013",0
"12025","2014",0
"12025","2015",0
"12027","1992",30
"12027","1993",13
"12027","1994",18
"12027","1995",19
"12027","1996",36
"12027","1997",35
"12027","1998",13
"12027","1999",41
"12027","2000",38
"12027","2001",40
"12027","2002",16
"12027","2003",14
"12027","2004",31
"12027","2005",37
"12027","2006",58
"12027","2007",28
"12027","2008",20
"12027","2009",31
"12027","2010",12
"12027","2011",22
"12027","2012",25
"12027","2013",11
"12027","2014",7
"12027","2015",15
"12029","1992",70
"12029","1993",78
"12029","1994",23
"12029","1995",50
"12029","1996",60
"12029","1997",17
"12029","1998",49
"12029","1999",75
"12029","2000",84
"12029","2001",55
"12029","2002",37
"12029","2003",21
"12029","2004",57
"12029","2005",24
"12029","2006",57
"12029","2007",77
"12029","2008",50
"12029","2009",26
"12029","2010",24
"12029","2011",57
"12029","2012",38
"12029","2013",21
"12029","2014",43
"12029","2015",54
"12031","1992",56
"12031","1993",96
"12031","1994",44
"12031","1995",39
"12031","1996",76
"12031","1997",66
"12031","1998",113
"12031","1999",123
"12031","2000",98
"12031","2001",55
"12031","2002",39
"12031","2003",26
"12031","2004",48
"12031","2005",20
"12031","2006",77
"12031","2007",72
"12031","2008",24
"12031","2009",29
"12031","2010",66
"12031","2011",94
"12031","2012",33
"12031","2013",19
"12031","2014",16
"12031","2015",43
"12033","1992",40
"12033","1993",47
"12033","1994",37
"12033","1995",42
"12033","1996",96
"12033","1997",71
"12033","1998",56
"12033","1999",70
"12033","2000",79
"12033","2001",67
"12033","2002",65
"12033","2003",20
"12033","2004",46
"12033","2005",43
"12033","2006",78
"12033","2007",59
"12033","2008",44
"12033","2009",33
"12033","2010",21
"12033","2011",74
"12033","2012",17
"12033","2013",20
"12033","2014",36
"12033","2015",20
"12035","1992",52
"12035","1993",106
"12035","1994",56
"12035","1995",35
"12035","1996",38
"12035","1997",35
"12035","1998",102
"12035","1999",97
"12035","2000",114
"12035","2001",60
"12035","2002",33
"12035","2003",24
"12035","2004",67
"12035","2005",21
"12035","2006",100
"12035","2007",69
"12035","2008",49
"12035","2009",36
"12035","2010",61
"12035","2011",113
"12035","2012",52
"12035","2013",30
"12035","2014",20
"12035","2015",56
"12037","1992",36
"12037","1993",50
"12037","1994",30
"12037","1995",30
"12037","1996",16
"12037","1997",16
"12037","1998",31
"12037","1999",30
"12037","2000",37
"12037","2001",32
"12037","2002",12
"12037","2003",8
"12037","2004",18
"12037","2005",14
"12037","2006",42
"12037","2007",57
"12037","2008",33
"12037","2009",17
"12037","2010",19
"12037","2011",31
"12037","2012",18
"12037","2013",18
"12037","2014",16
"12037","2015",18
"12039","1992",52
"12039","1993",29
"12039","1994",16
"12039","1995",26
"12039","1996",19
"12039","1997",23
"12039","1998",21
"12039","1999",33
"12039","2000",34
"12039","2001",26
"12039","2002",28
"12039","2003",18
"12039","2004",19
"12039","2005",18
"12039","2006",31
"12039","2007",41
"12039","2008",11
"12039","2009",19
"12039","2010",26
"12039","2011",53
"12039","2012",16
"12039","2013",11
"12039","2014",20
"12039","2015",16
"12041","1992",44
"12041","1993",29
"12041","1994",26
"12041","1995",22
"12041","1996",34
"12041","1997",34
"12041","1998",30
"12041","1999",43
"12041","2000",41
"12041","2001",28
"12041","2002",42
"12041","2003",21
"12041","2004",38
"12041","2005",29
"12041","2006",37
"12041","2007",38
"12041","2008",31
"12041","2009",21
"12041","2010",10
"12041","2011",26
"12041","2012",27
"12041","2013",17
"12041","2014",10
"12041","2015",23
"12043","1992",36
"12043","1993",28
"12043","1994",27
"12043","1995",20
"12043","1996",46
"12043","1997",48
"12043","1998",48
"12043","1999",36
"12043","2000",57
"12043","2001",44
"12043","2002",17
"12043","2003",7
"12043","2004",37
"12043","2005",21
"12043","2006",52
"12043","2007",62
"12043","2008",31
"12043","2009",46
"12043","2010",25
"12043","2011",73
"12043","2012",39
"12043","2013",16
"12043","2014",42
"12043","2015",31
"12045","1992",43
"12045","1993",36
"12045","1994",16
"12045","1995",44
"12045","1996",33
"12045","1997",24
"12045","1998",32
"12045","1999",24
"12045","2000",43
"12045","2001",26
"12045","2002",15
"12045","2003",9
"12045","2004",15
"12045","2005",7
"12045","2006",30
"12045","2007",47
"12045","2008",24
"12045","2009",12
"12045","2010",20
"12045","2011",37
"12045","2012",12
"12045","2013",15
"12045","2014",16
"12045","2015",13
"12047","1992",16
"12047","1993",27
"12047","1994",7
"12047","1995",24
"12047","1996",28
"12047","1997",24
"12047","1998",26
"12047","1999",59
"12047","2000",51
"12047","2001",39
"12047","2002",39
"12047","2003",40
"12047","2004",45
"12047","2005",29
"12047","2006",45
"12047","2007",38
"12047","2008",31
"12047","2009",36
"12047","2010",22
"12047","2011",81
"12047","2012",35
"12047","2013",38
"12047","2014",31
"12047","2015",25
"12049","1992",40
"12049","1993",16
"12049","1994",17
"12049","1995",27
"12049","1996",54
"12049","1997",40
"12049","1998",17
"12049","1999",42
"12049","2000",69
"12049","2001",45
"12049","2002",36
"12049","2003",15
"12049","2004",23
"12049","2005",23
"12049","2006",44
"12049","2007",14
"12049","2008",23
"12049","2009",37
"12049","2010",10
"12049","2011",30
"12049","2012",21
"12049","2013",18
"12049","2014",11
"12049","2015",13
"12051","1992",21
"12051","1993",41
"12051","1994",34
"12051","1995",50
"12051","1996",48
"12051","1997",60
"12051","1998",52
"12051","1999",65
"12051","2000",67
"12051","2001",65
"12051","2002",38
"12051","2003",23
"12051","2004",51
"12051","2005",15
"12051","2006",58
"12051","2007",70
"12051","2008",26
"12051","2009",47
"12051","2010",18
"12051","2011",33
"12051","2012",39
"12051","2013",32
"12051","2014",29
"12051","2015",38
"12053","1992",85
"12053","1993",66
"12053","1994",54
"12053","1995",47
"12053","1996",67
"12053","1997",55
"12053","1998",54
"12053","1999",70
"12053","2000",79
"12053","2001",46
"12053","2002",28
"12053","2003",42
"12053","2004",50
"12053","2005",31
"12053","2006",69
"12053","2007",60
"12053","2008",40
"12053","2009",38
"12053","2010",14
"12053","2011",35
"12053","2012",23
"12053","2013",25
"12053","2014",13
"12053","2015",15
"12055","1992",98
"12055","1993",52
"12055","1994",68
"12055","1995",67
"12055","1996",126
"12055","1997",97
"12055","1998",85
"12055","1999",116
"12055","2000",130
"12055","2001",123
"12055","2002",62
"12055","2003",64
"12055","2004",116
"12055","2005",100
"12055","2006",207
"12055","2007",110
"12055","2008",90
"12055","2009",123
"12055","2010",71
"12055","2011",122
"12055","2012",95
"12055","2013",59
"12055","2014",86
"12055","2015",90
"12057","1992",85
"12057","1993",60
"12057","1994",64
"12057","1995",45
"12057","1996",51
"12057","1997",62
"12057","1998",33
"12057","1999",56
"12057","2000",82
"12057","2001",49
"12057","2002",19
"12057","2003",11
"12057","2004",33
"12057","2005",23
"12057","2006",66
"12057","2007",40
"12057","2008",28
"12057","2009",55
"12057","2010",19
"12057","2011",44
"12057","2012",50
"12057","2013",29
"12057","2014",21
"12057","2015",17
"12059","1992",38
"12059","1993",46
"12059","1994",31
"12059","1995",26
"12059","1996",53
"12059","1997",35
"12059","1998",35
"12059","1999",54
"12059","2000",76
"12059","2001",47
"12059","2002",48
"12059","2003",11
"12059","2004",25
"12059","2005",16
"12059","2006",39
"12059","2007",22
"12059","2008",23
"12059","2009",17
"12059","2010",27
"12059","2011",70
"12059","2012",22
"12059","2013",18
"12059","2014",16
"12059","2015",17
"12061","1992",36
"12061","1993",41
"12061","1994",23
"12061","1995",33
"12061","1996",34
"12061","1997",28
"12061","1998",26
"12061","1999",57
"12061","2000",46
"12061","2001",37
"12061","2002",11
"12061","2003",32
"12061","2004",38
"12061","2005",26
"12061","2006",43
"12061","2007",17
"12061","2008",28
"12061","2009",26
"12061","2010",13
"12061","2011",43
"12061","2012",15
"12061","2013",20
"12061","2014",14
"12061","2015",20
"12063","1992",40
"12063","1993",54
"12063","1994",45
"12063","1995",24
"12063","1996",64
"12063","1997",49
"12063","1998",41
"12063","1999",76
"12063","2000",119
"12063","2001",68
"12063","2002",67
"12063","2003",23
"12063","2004",38
"12063","2005",38
"12063","2006",98
"12063","2007",92
"12063","2008",47
"12063","2009",38
"12063","2010",43
"12063","2011",80
"12063","2012",32
"12063","2013",33
"12063","2014",45
"12063","2015",34
"12065","1992",26
"12065","1993",34
"12065","1994",15
"12065","1995",18
"12065","1996",24
"12065","1997",5
"12065","1998",11
"12065","1999",49
"12065","2000",39
"12065","2001",20
"12065","2002",33
"12065","2003",12
"12065","2004",11
"12065","2005",16
"12065","2006",23
"12065","2007",45
"12065","2008",21
"12065","2009",9
"12065","2010",4
"12065","2011",46
"12065","2012",11
"12065","2013",11
"12065","2014",12
"12065","2015",8
"12067","1992",34
"12067","1993",27
"12067","1994",10
"12067","1995",20
"12067","1996",12
"12067","1997",15
"12067","1998",24
"12067","1999",28
"12067","2000",48
"12067","2001",35
"12067","2002",21
"12067","2003",7
"12067","2004",20
"12067","2005",5
"12067","2006",35
"12067","2007",34
"12067","2008",29
"12067","2009",19
"12067","2010",14
"12067","2011",49
"12067","2012",22
"12067","2013",10
"12067","2014",33
"12067","2015",17
"12069","1992",121
"12069","1993",111
"12069","1994",87
"12069","1995",68
"12069","1996",99
"12069","1997",81
"12069","1998",63
"12069","1999",102
"12069","2000",179
"12069","2001",91
"12069","2002",64
"12069","2003",42
"12069","2004",53
"12069","2005",23
"12069","2006",120
"12069","2007",119
"12069","2008",79
"12069","2009",80
"12069","2010",45
"12069","2011",69
"12069","2012",75
"12069","2013",50
"12069","2014",24
"12069","2015",65
"12071","1992",131
"12071","1993",200
"12071","1994",141
"12071","1995",133
"12071","1996",173
"12071","1997",140
"12071","1998",134
"12071","1999",141
"12071","2000",166
"12071","2001",136
"12071","2002",64
"12071","2003",55
"12071","2004",101
"12071","2005",70
"12071","2006",115
"12071","2007",126
"12071","2008",57
"12071","2009",88
"12071","2010",47
"12071","2011",95
"12071","2012",97
"12071","2013",50
"12071","2014",84
"12071","2015",95
"12073","1992",36
"12073","1993",26
"12073","1994",6
"12073","1995",7
"12073","1996",17
"12073","1997",9
"12073","1998",11
"12073","1999",10
"12073","2000",25
"12073","2001",15
"12073","2002",23
"12073","2003",8
"12073","2004",7
"12073","2005",11
"12073","2006",41
"12073","2007",47
"12073","2008",24
"12073","2009",13
"12073","2010",16
"12073","2011",26
"12073","2012",36
"12073","2013",20
"12073","2014",11
"12073","2015",8
"12075","1992",103
"12075","1993",100
"12075","1994",125
"12075","1995",84
"12075","1996",113
"12075","1997",80
"12075","1998",131
"12075","1999",188
"12075","2000",163
"12075","2001",126
"12075","2002",123
"12075","2003",72
"12075","2004",96
"12075","2005",63
"12075","2006",125
"12075","2007",156
"12075","2008",134
"12075","2009",54
"12075","2010",66
"12075","2011",134
"12075","2012",71
"12075","2013",61
"12075","2014",45
"12075","2015",85
"12077","1992",7
"12077","1993",9
"12077","1994",3
"12077","1995",1
"12077","1996",7
"12077","1997",3
"12077","1998",7
"12077","1999",5
"12077","2000",18
"12077","2001",16
"12077","2002",4
"12077","2003",5
"12077","2004",11
"12077","2005",5
"12077","2006",14
"12077","2007",12
"12077","2008",9
"12077","2009",9
"12077","2010",18
"12077","2011",16
"12077","2012",30
"12077","2013",13
"12077","2014",9
"12077","2015",8
"12079","1992",22
"12079","1993",48
"12079","1994",19
"12079","1995",29
"12079","1996",43
"12079","1997",18
"12079","1998",51
"12079","1999",57
"12079","2000",42
